orderID,productID,productName,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,freight,shipName,shipAddress,shipCity,shipRegion,shipPostalCode,shipCountry,unitPrice,quantity,discount
10972,17,Alice Mutton,LACOR,4,00:00.0,00:00.0,00:00.0,2,0.02,La corne d'abondance,67 avenue de l'Europe,Versailles,NULL,78000,France,39,6,0
10973,26,Gumb�_r Gummib�_rchen,LACOR,6,00:00.0,00:00.0,00:00.0,2,15.17,La corne d'abondance,67 avenue de l'Europe,Versailles,NULL,78000,France,31.23,5,0
10974,63,Vegie-spread,SPLIR,3,00:00.0,00:00.0,00:00.0,3,12.96,Split Rail Beer & Ale,P.O. Box 555,Lander,WY,82520,USA,43.9,10,0
10975,8,Northwoods Cranberry Sauce,BOTTM,1,00:00.0,00:00.0,00:00.0,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,40,16,0
10976,28,R̦ssle Sauerkraut,HILAA,1,00:00.0,00:00.0,00:00.0,1,37.97,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Crist�_bal,T��chira,5022,Venezuela,45.6,20,0
10977,39,Chartreuse verte,FOLKO,8,00:00.0,00:00.0,00:00.0,3,208.5,Folk och f�_ HB,��kergatan 24,Br�_cke,NULL,S-844 67,Sweden,18,30,0
10978,8,Northwoods Cranberry Sauce,MAISD,9,00:00.0,00:00.0,00:00.0,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,NULL,B-1180,Belgium,40,20,0.15
10979,7,Uncle Bob's Organic Dried Pears,ERNSH,8,00:00.0,00:00.0,00:00.0,2,353.07,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,30,18,0
10980,75,Rh̦nbr�_u Klosterbier,FOLKO,4,00:00.0,00:00.0,00:00.0,1,1.26,Folk och f�_ HB,��kergatan 24,Br�_cke,NULL,S-844 67,Sweden,7.75,40,0.2
10981,38,C̫te de Blaye,HANAR,1,00:00.0,00:00.0,00:00.0,2,193.37,Hanari Carnes,Rua do Pa̤o 67,Rio de Janeiro,RJ,05454-876,Brazil,263.5,60,0
10982,7,Uncle Bob's Organic Dried Pears,BOTTM,2,00:00.0,00:00.0,00:00.0,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,30,20,0
10983,13,Konbu,SAVEA,2,00:00.0,00:00.0,00:00.0,2,657.54,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,6,84,0.15
10984,16,Pavlova,SAVEA,1,00:00.0,00:00.0,00:00.0,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,17.45,55,0
10985,16,Pavlova,HUNGO,2,00:00.0,00:00.0,00:00.0,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland,17.45,36,0.1
10986,11,Queso Cabrales,OCEAN,8,00:00.0,00:00.0,00:00.0,2,217.86,Oc̩ano Atl��ntico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,NULL,1010,Argentina,21,30,0
10987,7,Uncle Bob's Organic Dried Pears,EASTC,8,00:00.0,00:00.0,00:00.0,1,185.48,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK,30,60,0
10988,7,Uncle Bob's Organic Dried Pears,RATTC,3,00:00.0,00:00.0,00:00.0,2,61.14,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,30,60,0
10989,6,Grandma's Boysenberry Spread,QUEDE,2,00:00.0,00:00.0,00:00.0,1,34.76,Que Del�_cia,Rua da Panificadora 12,Rio de Janeiro,RJ,02389-673,Brazil,25,40,0
10990,21,Sir Rodney's Scones,ERNSH,2,00:00.0,00:00.0,00:00.0,3,117.61,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,10,65,0
10991,2,Chang,QUICK,1,00:00.0,00:00.0,00:00.0,1,38.51,QUICK-Stop,Taucherstra��e 10,Cunewalde,NULL,1307,Germany,19,50,0.2
10992,72,Mozzarella di Giovanni,THEBI,1,00:00.0,00:00.0,00:00.0,3,4.27,The Big Cheese,89 Jefferson Way Suite 2,Portland,OR,97201,USA,34.8,2,0
10993,29,Th�_ringer Rostbratwurst,FOLKO,7,00:00.0,00:00.0,00:00.0,3,8.81,Folk och f�_ HB,��kergatan 24,Br�_cke,NULL,S-844 67,Sweden,123.79,50,0.25
10994,59,Raclette Courdavault,VAFFE,2,00:00.0,00:00.0,00:00.0,3,65.53,Vaffeljernet,Smagsloget 45,��rhus,NULL,8200,Denmark,55,18,0.05
10995,51,Manjimup Dried Apples,PERIC,1,00:00.0,00:00.0,00:00.0,3,46,Pericles Comidas cl��sicas,Calle Dr. Jorge Cash 321,M̩xico D.F.,NULL,5033,Mexico,53,20,0
10996,42,Singaporean Hokkien Fried Mee,QUICK,4,00:00.0,00:00.0,00:00.0,2,1.12,QUICK-Stop,Taucherstra��e 10,Cunewalde,NULL,1307,Germany,14,40,0
10997,32,Mascarpone Fabioli,LILAS,8,00:00.0,00:00.0,00:00.0,2,73.91,LILA-Supermercado,Carrera 52 con Ave. Bol�_var #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,32,50,0
10998,24,Guaran�� Fant��stica,WOLZA,8,00:00.0,00:00.0,00:00.0,2,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,NULL,01-012,Poland,4.5,12,0
10999,41,Jack's New England Clam Chowder,OTTIK,6,00:00.0,00:00.0,00:00.0,2,96.35,Ottilies K�_seladen,Mehrheimerstr. 369,K̦ln,NULL,50739,Germany,9.65,20,0.05
11000,4,Chef Anton's Cajun Seasoning,RATTC,2,00:00.0,00:00.0,00:00.0,3,55.12,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,22,25,0.25
11001,7,Uncle Bob's Organic Dried Pears,FOLKO,2,00:00.0,00:00.0,00:00.0,2,197.3,Folk och f�_ HB,��kergatan 24,Br�_cke,NULL,S-844 67,Sweden,30,60,0
11002,13,Konbu,SAVEA,4,00:00.0,00:00.0,00:00.0,1,141.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,6,56,0
11003,1,Chai,THECR,3,00:00.0,00:00.0,00:00.0,3,14.91,The Cracker Box,55 Grizzly Peak Rd.,Butte,MT,59801,USA,18,4,0
11004,26,Gumb�_r Gummib�_rchen,MAISD,3,00:00.0,00:00.0,00:00.0,1,44.84,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,NULL,B-1180,Belgium,31.23,6,0
11005,1,Chai,WILMK,2,00:00.0,00:00.0,00:00.0,1,0.75,Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland,18,2,0
11006,1,Chai,GREAL,3,00:00.0,00:00.0,00:00.0,2,25.19,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,18,8,0
11007,8,Northwoods Cranberry Sauce,PRINI,8,00:00.0,00:00.0,00:00.0,2,202.24,Princesa Isabel Vinhos,Estrada da sa̼de n. 58,Lisboa,NULL,1756,Portugal,40,30,0
11008,28,R̦ssle Sauerkraut,ERNSH,7,00:00.0,00:00.0,NULL,3,79.46,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,45.6,70,0.05
11009,24,Guaran�� Fant��stica,GODOS,2,00:00.0,00:00.0,00:00.0,1,59.11,Godos Cocina T�_pica,C/ Romero 33,Sevilla,NULL,41101,Spain,4.5,12,0
11010,7,Uncle Bob's Organic Dried Pears,REGGC,2,00:00.0,00:00.0,00:00.0,2,28.71,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy,30,20,0
11011,58,Escargots de Bourgogne,ALFKI,3,00:00.0,00:00.0,00:00.0,1,1.21,Alfred's Futterkiste,Obere Str. 57,Berlin,NULL,12209,Germany,13.25,40,0.05
11012,19,Teatime Chocolate Biscuits,FRANK,1,00:00.0,00:00.0,00:00.0,3,242.95,Frankenversand,Berliner Platz 43,M�_nchen,NULL,80805,Germany,9.2,50,0.05
11013,23,Tunnbr̦d,ROMEY,2,00:00.0,00:00.0,00:00.0,1,32.99,Romero y tomillo,Gran V�_a 1,Madrid,NULL,28001,Spain,9,10,0
11014,41,Jack's New England Clam Chowder,LINOD,2,00:00.0,00:00.0,00:00.0,3,23.6,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,9.65,28,0.1
11015,30,Nord-Ost Matjeshering,SANTG,2,00:00.0,00:00.0,00:00.0,2,4.62,Sant̩ Gourmet,Erling Skakkes gate 78,Stavern,NULL,4110,Norway,25.89,15,0
11016,31,Gorgonzola Telino,AROUT,9,00:00.0,00:00.0,00:00.0,2,33.8,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,12.5,15,0
11017,3,Aniseed Syrup,ERNSH,9,00:00.0,00:00.0,00:00.0,2,754.26,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,10,25,0
11018,12,Queso Manchego La Pastora,LONEP,4,00:00.0,00:00.0,00:00.0,2,11.65,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,38,20,0
11019,46,Spegesild,RANCH,6,00:00.0,00:00.0,NULL,3,3.17,Rancho grande,Av. del Libertador 900,Buenos Aires,NULL,1010,Argentina,12,3,0
11020,10,Ikura,OTTIK,2,00:00.0,00:00.0,00:00.0,2,43.3,Ottilies K�_seladen,Mehrheimerstr. 369,K̦ln,NULL,50739,Germany,31,24,0.15
11021,2,Chang,QUICK,3,00:00.0,00:00.0,00:00.0,1,297.18,QUICK-Stop,Taucherstra��e 10,Cunewalde,NULL,1307,Germany,19,11,0.25
11022,19,Teatime Chocolate Biscuits,HANAR,9,00:00.0,00:00.0,00:00.0,2,6.27,Hanari Carnes,Rua do Pa̤o 67,Rio de Janeiro,RJ,05454-876,Brazil,9.2,35,0
11023,7,Uncle Bob's Organic Dried Pears,BSBEV,1,00:00.0,00:00.0,00:00.0,2,123.83,B's Beverages,Fauntleroy Circus,London,NULL,EC2 5NT,UK,30,4,0
11024,26,Gumb�_r Gummib�_rchen,EASTC,4,00:00.0,00:00.0,00:00.0,1,74.36,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK,31.23,12,0
11025,1,Chai,WARTH,6,00:00.0,00:00.0,00:00.0,3,29.17,Wartian Herkku,Torikatu 38,Oulu,NULL,90110,Finland,18,10,0.1
11026,18,Carnarvon Tigers,FRANS,4,00:00.0,00:00.0,00:00.0,1,47.09,Franchi S.p.A.,Via Monte Bianco 34,Torino,NULL,10100,Italy,62.5,8,0
11027,24,Guaran�� Fant��stica,BOTTM,1,00:00.0,00:00.0,00:00.0,1,52.52,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,4.5,30,0.25
11028,55,P̢t̩ chinois,KOENE,2,00:00.0,00:00.0,00:00.0,1,29.59,K̦niglich Essen,Maubelstr. 90,Brandenburg,NULL,14776,Germany,24,35,0
11029,56,Gnocchi di nonna Alice,CHOPS,4,00:00.0,00:00.0,00:00.0,1,47.84,Chop-suey Chinese,Hauptstr. 31,Bern,NULL,3012,Switzerland,38,20,0
11030,2,Chang,SAVEA,7,00:00.0,00:00.0,00:00.0,2,830.75,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,19,100,0.25
11031,1,Chai,SAVEA,6,00:00.0,00:00.0,00:00.0,2,227.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,18,45,0
11032,36,Inlagd Sill,WHITC,2,00:00.0,00:00.0,00:00.0,3,606.19,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,19,35,0
11033,53,Perth Pasties,RICSU,7,00:00.0,00:00.0,00:00.0,3,84.74,Richter Supermarkt,Starenweg 5,Gen̬ve,NULL,1204,Switzerland,32.8,70,0.1
11034,21,Sir Rodney's Scones,OLDWO,8,00:00.0,00:00.0,00:00.0,1,40.32,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,10,15,0.1
11035,1,Chai,SUPRD,2,00:00.0,00:00.0,00:00.0,2,0.17,Supr̻mes d̩lices,Boulevard Tirou 255,Charleroi,NULL,B-6000,Belgium,18,10,0
11036,13,Konbu,DRACD,8,00:00.0,00:00.0,00:00.0,3,149.47,Drachenblut Delikatessen,Walserweg 21,Aachen,NULL,52066,Germany,6,7,0
11037,70,Outback Lager,GODOS,7,00:00.0,00:00.0,00:00.0,1,3.2,Godos Cocina T�_pica,C/ Romero 33,Sevilla,NULL,41101,Spain,15,4,0
11038,40,Boston Crab Meat,SUPRD,1,00:00.0,00:00.0,00:00.0,2,29.59,Supr̻mes d̩lices,Boulevard Tirou 255,Charleroi,NULL,B-6000,Belgium,18.4,5,0.2
11039,28,R̦ssle Sauerkraut,LINOD,1,00:00.0,00:00.0,NULL,2,65,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela,45.6,20,0
11040,21,Sir Rodney's Scones,GREAL,4,00:00.0,00:00.0,NULL,3,18.84,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,10,20,0
11041,2,Chang,CHOPS,3,00:00.0,00:00.0,00:00.0,2,48.22,Chop-suey Chinese,Hauptstr. 31,Bern,NULL,3012,Switzerland,19,30,0.2
11042,44,Gula Malacca,COMMI,2,00:00.0,00:00.0,00:00.0,1,29.99,Com̩rcio Mineiro,Av. dos Lus�_adas 23,Sao Paulo,SP,05432-043,Brazil,19.45,15,0
11043,11,Queso Cabrales,SPECD,5,00:00.0,00:00.0,00:00.0,2,8.8,Sp̩cialit̩s du monde,25 rue Lauriston,Paris,NULL,75016,France,21,10,0
11044,62,Tarte au sucre,WOLZA,4,00:00.0,00:00.0,00:00.0,1,8.72,Wolski Zajazd,ul. Filtrowa 68,Warszawa,NULL,01-012,Poland,49.3,12,0
11045,33,Geitost,BOTTM,6,00:00.0,00:00.0,NULL,2,70.58,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,2.5,15,0
11046,12,Queso Manchego La Pastora,WANDK,8,00:00.0,00:00.0,00:00.0,2,71.64,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,NULL,70563,Germany,38,20,0.05
11047,1,Chai,EASTC,7,00:00.0,00:00.0,00:00.0,3,46.62,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK,18,25,0.25
11048,68,Scottish Longbreads,BOTTM,7,00:00.0,00:00.0,00:00.0,3,24.12,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,12.5,42,0
11049,2,Chang,GOURL,3,00:00.0,00:00.0,00:00.0,1,8.34,Gourmet Lanchonetes,Av. Brasil 442,Campinas,SP,04876-786,Brazil,19,10,0.2
11050,76,Lakkalik̦̦ri,FOLKO,8,00:00.0,00:00.0,00:00.0,2,59.41,Folk och f�_ HB,��kergatan 24,Br�_cke,NULL,S-844 67,Sweden,18,50,0.1
11051,24,Guaran�� Fant��stica,LAMAI,7,00:00.0,00:00.0,NULL,3,2.79,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,NULL,31000,France,4.5,10,0.2
11052,43,Ipoh Coffee,HANAR,3,00:00.0,00:00.0,00:00.0,1,67.26,Hanari Carnes,Rua do Pa̤o 67,Rio de Janeiro,RJ,05454-876,Brazil,46,30,0.2
11053,18,Carnarvon Tigers,PICCO,2,00:00.0,00:00.0,00:00.0,2,53.05,Piccolo und mehr,Geislweg 14,Salzburg,NULL,5020,Austria,62.5,35,0.2
11054,33,Geitost,CACTU,8,00:00.0,00:00.0,NULL,1,0.33,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,NULL,1010,Argentina,2.5,10,0
11055,24,Guaran�� Fant��stica,HILAA,7,00:00.0,00:00.0,00:00.0,2,120.92,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Crist�_bal,T��chira,5022,Venezuela,4.5,15,0
11056,7,Uncle Bob's Organic Dried Pears,EASTC,8,00:00.0,00:00.0,00:00.0,2,278.96,Eastern Connection,35 King George,London,NULL,WX3 6FW,UK,30,40,0
11057,70,Outback Lager,NORTS,3,00:00.0,00:00.0,00:00.0,3,4.13,North/South,South House 300 Queensbridge,London,NULL,SW7 1RZ,UK,15,3,0
11058,21,Sir Rodney's Scones,BLAUS,9,00:00.0,00:00.0,NULL,3,31.14,Blauer See Delikatessen,Forsterstr. 57,Mannheim,NULL,68306,Germany,10,3,0
11059,13,Konbu,RICAR,2,00:00.0,00:00.0,NULL,2,85.8,Ricardo Adocicados,Av. Copacabana 267,Rio de Janeiro,RJ,02389-890,Brazil,6,30,0
11060,60,Camembert Pierrot,FRANS,2,00:00.0,00:00.0,00:00.0,2,10.98,Franchi S.p.A.,Via Monte Bianco 34,Torino,NULL,10100,Italy,34,4,0
11061,60,Camembert Pierrot,GREAL,4,00:00.0,00:00.0,NULL,3,14.01,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,34,15,0
11062,53,Perth Pasties,REGGC,4,00:00.0,00:00.0,NULL,2,29.93,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy,32.8,10,0.2
11063,34,Sasquatch Ale,HUNGO,3,00:00.0,00:00.0,00:00.0,2,81.73,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland,14,30,0
11064,17,Alice Mutton,SAVEA,1,00:00.0,00:00.0,00:00.0,1,30.09,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,39,77,0.1
11065,30,Nord-Ost Matjeshering,LILAS,8,00:00.0,00:00.0,NULL,1,12.91,LILA-Supermercado,Carrera 52 con Ave. Bol�_var #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,25.89,4,0.25
11066,16,Pavlova,WHITC,7,00:00.0,00:00.0,00:00.0,2,44.72,White Clover Markets,1029 - 12th Ave. S.,Seattle,WA,98124,USA,17.45,3,0
11067,41,Jack's New England Clam Chowder,DRACD,1,00:00.0,00:00.0,00:00.0,2,7.98,Drachenblut Delikatessen,Walserweg 21,Aachen,NULL,52066,Germany,9.65,9,0
11068,28,R̦ssle Sauerkraut,QUEEN,8,00:00.0,00:00.0,NULL,2,81.75,Queen Cozinha,Alameda dos Can��rios 891,Sao Paulo,SP,05487-020,Brazil,45.6,8,0.15
11069,39,Chartreuse verte,TORTU,1,00:00.0,00:00.0,00:00.0,2,15.67,Tortuga Restaurante,Avda. Azteca 123,M̩xico D.F.,NULL,5033,Mexico,18,20,0
11070,1,Chai,LEHMS,2,00:00.0,00:00.0,NULL,1,136,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,NULL,60528,Germany,18,40,0.15
11071,7,Uncle Bob's Organic Dried Pears,LILAS,1,00:00.0,00:00.0,NULL,1,0.93,LILA-Supermercado,Carrera 52 con Ave. Bol�_var #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,30,15,0.05
11072,2,Chang,ERNSH,4,00:00.0,00:00.0,NULL,2,258.64,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,19,8,0
11073,11,Queso Cabrales,PERIC,2,00:00.0,00:00.0,NULL,2,24.95,Pericles Comidas cl��sicas,Calle Dr. Jorge Cash 321,M̩xico D.F.,NULL,5033,Mexico,21,10,0
11074,16,Pavlova,SIMOB,7,00:00.0,00:00.0,NULL,2,18.44,Simons bistro,Vinb�_ltet 34,Kobenhavn,NULL,1734,Denmark,17.45,14,0.05
11075,2,Chang,RICSU,8,00:00.0,00:00.0,NULL,2,6.19,Richter Supermarkt,Starenweg 5,Gen̬ve,NULL,1204,Switzerland,19,10,0.15
11076,6,Grandma's Boysenberry Spread,BONAP,4,00:00.0,00:00.0,NULL,2,38.28,Bon app',12 rue des Bouchers,Marseille,NULL,13008,France,25,20,0.25
11077,2,Chang,RATTC,1,00:00.0,00:00.0,NULL,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,NM,87110,USA,19,24,0.2
